,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min
242,3,91.99437041894012,42.670141864898156,106.7958504086364,81.74844390323865,41.93414514202749,154.60155024237173,106.84909725312039,106.76505631922815,107.53358780413554,160.17703674214926,15.238595153599785,14.451015961819818,15.055881253787055,17.57291981457502,2.80168172441846,24.906525941596172,15.251450395558695,15.790337997279284,2.6479055432240757,5.127999808835798,18.0,1.0,19.0,18.0,20.0,20.0,19.0,15.0,98.0,129.0
243,3,87.69608729402286,46.155297447084486,101.97929174322744,75.49694411964116,44.49673286103114,141.01507796916607,101.98834638551257,101.70759843177329,107.82134399779898,156.0106857552741,16.773166973520805,14.261208899372015,17.226784428658473,18.34165652787309,3.1446659276193274,22.408324745100316,17.24537148151296,17.928088395600895,2.9876835220776417,5.09911960200378,14.0,1.0,16.0,11.0,15.0,20.0,16.0,11.0,97.0,130.0
244,2,89.51457448661102,41.9432760445272,104.7839144820565,77.68050662415774,43.15382915165235,153.91077815434488,104.8076516054708,104.37594272012431,106.79137586904395,159.4630011654231,14.008652311804317,11.953448676605296,14.226831871526043,16.071751008202096,3.0882975221748086,21.117188506012848,14.320914770949495,14.736718990310907,2.87583324334096,4.643770892203225,31.0,1.0,37.0,26.0,18.0,33.0,37.0,34.0,98.0,138.0
245,1,73.57698917473586,38.02940458697018,85.18791827834168,64.39231587965006,43.479704356226854,144.65733488459063,85.2547960852522,85.10543339996366,111.10869395913917,152.5490563588692,19.891989125264338,17.814982492319405,20.68187910938973,20.476408862162796,4.434338678842661,31.18686562973421,20.827437916170812,21.916477713075075,3.514370245743273,5.511629285108057,8.0,1.0,7.0,5.0,5.0,1.0,9.0,7.0,99.0,112.0
246,2,95.6901013157109,41.64546789082133,111.09574732777324,86.07245864766416,40.919066860407256,160.28002647345687,111.15864666892254,111.0804205895818,107.06278986444794,162.6036047692032,14.240328371093444,13.99902824195129,14.316928295730467,16.543934994894826,2.71785392321537,24.7897017978136,14.549109999284275,14.658417439461662,3.316253962621796,5.502514199590596,39.0,2.0,49.0,27.0,19.0,36.0,49.0,46.0,97.0,137.0
247,2,83.6906079137273,35.35508752233263,98.75184187658212,72.53606299892591,42.63194313256653,165.07516475687228,98.75223588974109,98.11044782564107,107.07923982447524,159.92671355243343,16.729016908643928,12.243216298865665,18.106620033038972,17.235509409963065,2.529648916350899,21.89481189373896,18.10657251744086,18.573014379703473,2.979273005527282,5.346099544872104,8.0,1.0,11.0,6.0,14.0,4.0,11.0,7.0,91.0,122.0
248,3,72.66541712222974,32.05737221038985,87.49304940906961,59.0491313930685,45.64220799129947,167.3328994637372,87.59243447122866,85.94921990246611,106.91370044486096,155.9942671364028,21.579780307919123,18.4721132681795,22.17623604480064,22.99427431223173,3.661321379828731,32.05909081338391,22.419536518832025,23.560807879267504,3.613324146842546,5.457093363743187,12.0,1.0,19.0,4.0,15.0,16.0,19.0,11.0,96.0,131.0
249,2,78.92008156563651,41.6984862608843,91.2017001668388,69.06486057042981,43.618913694022936,139.95678080559307,91.22499404147136,91.43710177166918,110.26320277535022,153.53811074918568,12.992136460682756,11.814227280114855,13.400421152511495,13.86525128806496,2.8450978006364336,21.91373788789699,13.508122538066512,14.13049727047232,2.192270670789923,4.041550189158376,26.0,2.0,33.0,19.0,18.0,42.0,33.0,28.0,100.0,136.0
250,3,74.27244755103891,43.76573114906003,85.68427387271244,63.514589019710535,46.250284528689555,126.86777221589936,85.71995326679223,85.71182531449233,111.21633245037114,149.51593360661516,17.464540622431613,15.88434884793623,17.998070382252457,18.57654797258058,3.3409442832345877,30.58142540166984,18.143838929492567,19.08733069909507,3.5520066709394453,5.568915227782589,18.0,1.0,26.0,8.0,18.0,17.0,26.0,18.0,97.0,123.0
251,2,90.63386033613354,43.06590008016119,105.89705300900725,78.77021486332049,43.2290810219413,152.1045881199595,105.89737798504027,105.48268148557378,106.76523731374812,159.4494364373961,14.146435342139092,10.637129883086185,14.850458394058352,15.391614940339531,2.507276206155423,17.221162860326707,14.85169881774679,15.258507392874593,2.0322117272091167,4.553207764364669,24.0,1.0,32.0,16.0,25.0,27.0,32.0,26.0,99.0,135.0
252,4,67.2247248218009,42.89351209814285,76.28150123648354,58.72749357513456,45.91691315521505,114.62051592881734,76.28637928526402,76.76672162149057,114.19363817097415,145.63658051689862,14.685327297744957,14.217723688159346,15.046204956795155,14.765272061093487,2.55838226661189,24.242021088743332,15.064062787999935,16.200750823907637,2.216950185351207,3.052097732731153,20.0,2.0,28.0,10.0,16.0,24.0,28.0,21.0,100.0,134.0
253,2,90.31320197563848,42.09926821694526,102.70425770012714,84.34936342490874,39.2983612512377,150.59485935586687,102.70472641625507,103.77793987543869,110.81993098155016,159.15294207254553,15.873922894877374,12.25682883570961,17.378743733401684,16.465023880870326,2.320037378347846,24.129741711179623,17.379237168257145,17.535084883998632,2.9676528955397767,6.521338362836872,21.0,2.0,26.0,18.0,23.0,33.0,26.0,20.0,102.0,133.0
254,2,84.22569645158381,40.15279089760871,98.25730392494816,73.52653489815076,42.86601825384619,153.5891293626003,98.32462360060033,98.09167227929127,108.24762015877982,157.46756256529648,16.654972630172736,15.36184413148108,16.488747350885227,18.894713495870228,3.1300815222424068,28.159417416549974,16.70150803985381,17.47721029483744,3.189833894720715,4.5480792517183435,12.0,1.0,15.0,8.0,14.0,45.0,15.0,10.0,94.0,131.0
255,1,88.90756890665753,38.26263633342397,102.89160733527356,80.80301306129847,40.35981007240612,161.85566610608151,102.89571605522603,103.20452462714374,108.73333098357519,160.88525291789608,15.082616604032303,12.876409225003316,15.68857856282116,16.133356466312136,2.27329719622729,21.609333440761535,15.702197403842256,16.205490313650742,2.6320417820129753,4.335550851044396,23.0,1.0,29.0,18.0,18.0,22.0,29.0,24.0,101.0,137.0
256,3,62.20118639455782,37.5309768707483,71.85627210884354,52.65780136054422,47.20779319727891,128.24179591836736,71.96659591836735,71.29957551020408,113.29504761904762,146.05474829931973,20.653061118353722,18.690902902691253,20.743409168358916,22.12566975248244,4.6674662328487875,31.803638093123098,21.1230611270766,22.925630521008465,3.181558248545654,4.445279224708654,11.0,1.0,16.0,4.0,17.0,14.0,16.0,9.0,98.0,129.0
257,1,72.27777171077379,23.722665307063863,86.54078846783881,62.80105687209542,41.54812347566525,187.4636404450754,86.62198924926892,85.58027859682332,108.17679249632947,159.90133231407665,19.058223718477013,13.383480305461537,20.438135938669546,20.225364037908015,2.9237939611185904,23.92846181544148,20.65509281680371,21.561601294722443,3.6655167339277392,6.395114864465806,15.0,1.0,21.0,9.0,19.0,21.0,21.0,14.0,98.0,134.0
258,3,90.69349730383249,35.17776162467271,108.25158543550337,77.3947233739551,42.95430237129231,173.79829551776058,108.2639351436349,106.9978119135743,104.25234941144184,163.82923283464743,16.45528990581123,13.457752454476205,16.53097235584958,18.989592712115456,2.7645822652935577,24.151442583756985,16.572836337348388,17.176633553457016,2.4565056928160702,5.146328564339883,37.0,1.0,50.0,23.0,20.0,30.0,50.0,46.0,97.0,131.0
259,2,55.36199307339962,33.44358420055972,63.86198748743157,47.03939224667635,47.096916545637356,123.66160764160429,63.86224444196179,63.13367221539493,114.7906826052955,144.34060998771088,15.644431146622606,12.880150358139396,16.924904145070002,15.14866046175301,3.4873700796222358,25.923661546154353,16.92561020818324,18.197247079516224,2.919575598751872,4.672629381969333,8.0,1.0,10.0,5.0,22.0,14.0,10.0,6.0,98.0,123.0
260,3,82.68364673515232,42.382346408198295,96.0276382543729,71.89583280749136,43.73138645599334,143.29582775940835,96.02881445770969,96.10725157121583,109.02865796713698,155.24180822332718,11.863567877349405,13.566314943003691,12.011936078222133,13.118561206294203,2.3545626542873728,29.453373465858924,12.011172837615968,12.585244774840335,3.153360928375497,5.6386543249879795,30.0,1.0,35.0,20.0,13.0,20.0,35.0,32.0,98.0,129.0
261,2,82.86686153140761,35.5573138387949,98.6922022841899,69.84320682756034,44.204139052144555,162.81403963986494,98.69221270476429,97.70372222916927,106.04052561377183,159.4362104539202,14.047210252590979,10.852539633796537,15.32669396452539,15.187621127640941,2.8699256469106422,25.11818298410047,15.326684315281998,15.46639797647661,2.7748547059543105,6.464175147548674,36.0,1.0,46.0,26.0,30.0,46.0,46.0,42.0,96.0,140.0
262,2,87.9701409416099,43.92310767971212,101.28839480786532,78.66239700695427,42.01107160366896,147.48025817875453,101.33982588165856,101.57954561681589,109.25986853065635,157.18043001232823,18.664369223724183,17.8210032986523,18.823777722225486,20.095035120307337,2.719900762909541,28.45767432337177,18.962906814696055,19.613019981310774,2.802179708727931,5.236397840359201,34.0,1.0,36.0,29.0,18.0,21.0,40.0,36.0,99.0,134.0
263,3,62.295976656368005,27.039725038666436,76.41844146927566,48.05121180913148,47.61934088568486,167.5548644009612,76.41844146927566,74.35537246824579,107.51786474424992,153.2075798146241,15.68776217945852,11.941996330750023,17.255086597857975,15.387719860105015,2.610044392672288,28.912576072054893,17.255086597857975,18.190374038554108,3.0747881413546727,5.383658910114085,13.0,1.0,21.0,3.0,30.0,56.0,21.0,12.0,96.0,135.0
264,3,79.44856186914836,32.56944553809465,96.22696881941125,64.4071808136756,45.19667107149886,170.38964208395421,96.27911266061237,94.57356538364213,104.68817724294992,159.6478083616836,16.94171249906842,12.773877504483547,17.75786283147417,18.775271645768562,3.4408042945435886,20.970760466916623,17.8805576463271,18.500430029351882,3.5945882140464835,5.310765635744484,26.0,1.0,35.0,15.0,19.0,21.0,35.0,29.0,94.0,135.0
265,2,86.43305509700322,36.29012927064035,100.61733793553128,77.7110447575825,40.81544289255386,165.05058450328863,100.62661650477901,100.6766783446577,108.39895260322602,160.68813554059437,16.689308693127796,13.503699151335548,17.045246617847457,18.61563451378673,2.742255834803087,22.9679101478934,17.057058608752882,17.763286701502384,2.9098959988700908,4.541581992699614,26.0,1.0,33.0,20.0,19.0,17.0,33.0,28.0,99.0,134.0
266,1,82.61622002082473,38.290210705785825,97.43342776203966,70.40352857001588,43.95722587738434,156.15684335443038,97.43823839079523,96.7464094793236,107.17142009528186,157.79121173165186,15.924508177319245,13.450727201908363,17.00506117913109,16.10145842182959,2.773035010370925,25.065426903796045,17.010681891927184,17.519446434613723,2.9355146493526134,4.976385512002746,9.0,1.0,11.0,4.0,12.0,6.0,11.0,7.0,98.0,122.0
267,1,79.17599026999581,33.794682335138205,93.01493154162706,69.33834790669115,42.24682210269641,165.48744487019772,93.01935963819498,92.65173906112544,108.52879148388467,158.28504543227078,17.378494765996408,14.737458083083675,17.90591111970949,18.583680656234346,2.886830020875542,25.91045417302868,17.920887207238682,18.879181345569112,2.5938904145300183,4.838609855477769,12.0,1.0,19.0,2.0,15.0,1.0,19.0,11.0,99.0,118.0
268,4,82.4046075224381,39.576999639127855,97.31640920573204,69.48586778110194,44.687508003212926,154.17918466176968,97.52554625566046,96.51212414001839,107.03740265182823,156.92411790042257,20.14208318632787,18.86202957197394,20.057637963236832,22.89751899375477,4.225363991230775,30.63200302506987,20.69783285936841,21.134678479805633,4.294213970662153,6.2075063118393885,32.0,2.0,43.0,19.0,17.0,34.0,43.0,38.0,96.0,132.0
269,1,62.323472722122816,28.262943306520718,73.70735953464916,53.036303721563236,43.89782383419689,157.02773056994818,73.7125546628348,72.86278505847973,111.2060780236406,152.04386152772693,14.446078251198822,9.324466572458633,16.068633784557353,14.44831691319277,2.7584867500701833,23.04453189715917,16.0866460445261,16.88739368002311,3.2446157499129735,5.412273667812518,8.0,1.0,9.0,6.0,10.0,10.0,9.0,6.0,100.0,126.0
270,3,58.255827956514054,36.8053507012921,66.70813814742796,49.841319383065226,47.471799319427255,120.43330718578753,66.70861322255612,66.10873696305462,114.86438262329857,143.9052832773555,20.542610261367983,17.54296619007828,21.249827096760573,20.85309262858867,3.976418437523085,29.250004420970246,21.251364212137513,23.400146622873955,2.452825860318065,4.002273905022862,13.0,1.0,17.0,8.0,19.0,16.0,17.0,10.0,103.0,124.0
271,3,86.11116362721206,40.36440922455544,101.51120536728192,73.30208761731721,44.25791680221959,153.98688870746963,101.51181305359302,100.88276564792251,106.534604359382,158.47449252054778,12.413512605170745,12.41835418490464,12.748489476552445,14.2002986397976,2.953406807939201,25.966627368450368,12.74801320883178,13.157249696573887,2.499185835304483,5.689314219752903,28.0,3.0,26.0,31.0,15.0,33.0,36.0,26.0,97.0,132.0
272,3,89.21992938676173,41.4145216925549,106.25031278922292,74.01066482706612,45.033074246735,157.7526565660028,106.30644345799197,105.05247146333939,104.52024560381174,159.86295975730985,14.443305113234722,16.525793001446512,13.13301758146664,17.7466140889052,3.297279949832695,28.81373844855543,13.3660200581373,14.1708237910478,3.465512852606702,4.7662020204974365,38.0,1.0,52.0,21.0,19.0,19.0,52.0,47.0,95.0,136.0
273,2,73.3788292623229,50.96219392098279,81.10184294114048,66.77597111816964,44.61441198885224,97.98095312265322,81.16120311291839,82.73821112885012,116.19882959608827,143.90090506043936,17.297197963636123,16.157852485931247,17.118746783203008,18.83917634708599,4.097327181900662,27.437502623608413,17.32615606040683,18.809008097626382,2.6472071542783353,3.779462758466031,12.0,1.0,16.0,5.0,18.0,20.0,16.0,10.0,104.0,129.0
274,2,76.27115094149633,43.084534982075965,86.07688551001914,69.64091732957407,41.685958110965665,132.34572550599134,86.23545967173497,87.03196052764072,113.48268049541839,150.74062531467123,20.153561225799276,18.49986510082699,20.104796542882358,21.88386342318818,3.5115017633244685,30.287903735357467,20.623699753662322,21.856894796352258,2.8997684108725625,4.639356312891429,17.0,1.0,23.0,10.0,17.0,31.0,23.0,16.0,101.0,133.0
275,3,86.61467103304555,39.214736528728785,104.05987496278654,70.45891634415004,46.113581423042575,159.45722536469188,104.0754272104793,102.41122357844597,103.95500446561476,159.7395593926764,17.764502447017303,13.86528227472679,18.441363976488635,20.162906649133625,3.4003496315810513,24.69534986377866,18.48283780081316,18.775667213989575,2.901961608535478,6.625073965286716,38.0,2.0,53.0,20.0,18.0,42.0,53.0,48.0,94.0,140.0
276,4,92.39573167408933,47.68311882610548,105.96604560609138,82.87304009234168,42.17799057758138,140.57230046715776,105.96620413258759,106.46594405005474,109.02135649141232,157.41429413600582,13.063229993300398,12.85485284256718,13.831364757727487,13.852902720148736,2.3314067227795383,25.233276869303616,13.831082548509091,13.936563270760137,2.644099258887076,5.969326806379741,41.0,1.0,53.0,31.0,22.0,36.0,53.0,50.0,98.0,123.0
277,3,64.96171300401649,41.626967943854325,73.32769192103603,57.428782109341284,45.60962343691466,111.44656939221646,73.3292378165885,73.82860950014464,115.1776404702178,144.8493984759177,16.26266525177239,13.237701229644461,17.329034389213852,16.416797041993327,3.6977213004872276,23.88518031280981,17.335703191372545,18.499203604827144,2.874271819199161,4.892621700071184,10.0,2.0,15.0,4.0,24.0,20.0,15.0,9.0,99.0,125.0
278,3,92.7008668167883,37.527944030509076,109.20189098998888,81.39242790091973,41.80127648606853,169.825361512792,109.24558452481077,108.52312189695868,105.73104940448736,163.26213407851543,18.45970949790787,18.07154298904576,18.13857562102136,21.382358964231667,2.8288138974579713,32.57415323900407,18.270492979721705,18.75293300761101,3.581393716415454,5.979144007988982,33.0,1.0,35.0,21.0,19.0,33.0,35.0,34.0,95.0,132.0
279,2,88.24183549959842,30.242707270046502,106.49314487392677,74.57834753000532,42.31016051854617,188.28613929706677,106.72429610524767,104.84949830884266,103.75228221400211,164.6830974762729,25.066535236942425,25.357155878915204,24.542112615556096,29.444913213727563,4.699298686983057,40.670576211211205,24.949780423067825,25.768762026786238,6.354929560305412,7.928829896544822,15.0,1.0,21.0,8.0,19.0,29.0,21.0,14.0,91.0,135.0
280,2,82.34199199959491,37.582232072186166,96.76348802471011,71.09599853157121,43.30328117879386,158.22944199706313,96.81438300673452,96.2398032811788,107.74434148564484,157.92348979695174,18.3185321597794,15.564904801297367,18.948236874403637,19.87617960680601,3.442102282608131,26.933225200950037,19.05042342217163,19.789928506028577,3.1620369067127734,5.9354049145343195,24.0,1.0,32.0,11.0,15.0,25.0,32.0,27.0,99.0,127.0
281,2,93.8513574160532,45.01309540555567,109.3102330348112,82.11199603459016,42.16291671969509,156.73047939929398,110.19695092135494,108.9502515221949,106.74427125546751,159.86516266888157,24.757092483412542,27.63624167363875,22.02937000084513,31.192751265633184,6.439711009543342,39.0384872291052,24.062331568187936,24.264519951339075,6.808220649920017,6.973810653851042,32.0,1.0,42.0,17.0,17.0,52.0,42.0,38.0,95.0,137.0
